0,735581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.494,0.656,0.575,0.206,0.131,0.138,0.031,0.212,0.688,0.463,0.031,0.125,0.075,0.094,0.031,0.056,0.069,0.119,0.025,0.056,0.362,0.219,0.144,0.15,0.15,0.225,0.175,0.113,0.069,1.582,2.35
1,735266,0.063,0.063,0.069,0.075,0.069,0.113,0.069,0.069,0.069,0.063,0.063,0.219,0.244,0.244,0.219,0.15,0.144,0.106,0.169,0.125,0.087,0.275,0.081,0.069,0.125,0.063,0.113,0.125,0.15,0.113,0.131,0.131,0.206,0.231,0.063,0.063,0.212,0.194,0.181,0.181,0.188,0.338,0.369,0.438,0.269,0.175,0.075,0.069
1,735267,0.069,0.063,0.081,0.075,0.069,0.119,0.075,0.075,0.075,0.063,0.069,0.063,0.075,0.113,0.138,0.294,0.263,0.163,0.225,0.069,0.063,0.081,0.125,0.075,0.063,0.25,0.125,0.138,0.263,0.206,0.231,0.206,0.069,0.075,0.1,0.138,0.075,0.1,0.306,0.35,0.331,0.344,0.338,0.344,0.381,0.094,0.113,0.087
1,735268,0.069,0.075,0.075,0.063,0.069,0.063,0.119,0.1,0.069,0.069,0.075,0.075,0.094,0.069,0.1,0.206,0.2,0.206,0.256,0.131,0.119,0.069,0.087,0.125,0.069,0.069,0.063,0.069,0.075,0.081,0.281,0.263,0.113,0.131,0.206,0.087,0.138,0.131,0.25,0.469,0.263,0.319,0.331,0.231,0.119,0.075,0.125,0.081
1,735269,0.075,0.075,0.094,0.175,0.113,0.081,0.138,0.081,0.069,0.069,0.075,0.269,0.263,0.263,0.138,0.125,0.125,0.156,0.075,0.069,0.075,0.081,0.306,0.419,0.463,0.119,0.087,0.087,0.075,0.081,0.237,0.15,0.131,0.138,0.131,0.206,0.087,0.094,0.2,0.306,0.313,0.275,0.256,0.225,0.1,0.1,0.119,0.081
1,735270,0.075,0.069,0.069,0.069,0.194,0.138,0.144,0.075,0.069,0.069,0.169,0.194,0.2,0.237,0.219,0.2,0.081,0.081,0.075,0.163,0.087,0.131,0.125,0.075,0.075,0.231,0.344,0.163,0.131,0.188,0.188,0.081,0.063,0.081,0.075,0.081,0.219,0.263,0.163,0.237,0.419,0.275,0.269,0.212,0.194,0.125,0.081,0.081
1,735271,0.069,0.063,0.069,0.075,0.113,0.125,0.175,0.113,0.081,0.075,0.069,0.069,0.219,0.131,0.781,2.163,2.475,2.425,2.619,2.513,2.544,2.587,2.706,2.712,2.681,2.794,2.731,2.725,2.806,2.894,2.806,2.763,2.856,2.987,2.788,2.706,2.737,2.75,2.656,2.544,2.6,2.531,2.563,2.406,2.219,2.163,2.163,2.156
1,735272,2.175,2.181,2.15,2.188,1.919,1.5,1.462,1.275,0.844,1.031,0.55,0.619,0.662,2.2,2.325,0.425,0.075,0.063,1.025,2.35,2.063,2.263,1.513,2.288,2.319,2.331,2.413,2.538,2.519,2.481,2.606,2.706,2.556,2.444,1.381,0.244,0.188,0.225,0.331,0.237,0.2,0.225,0.313,0.131,0.075,0.081,0.075,0.069
1,735273,0.069,0.075,0.131,0.081,0.063,0.069,0.069,0.075,0.075,0.087,0.219,0.25,0.281,0.2,0.194,0.125,0.069,0.1,0.119,0.069,0.069,0.181,0.306,0.212,0.588,0.269,0.188,0.169,0.069,0.287,0.156,0.231,0.256,0.325,1.863,2.4,2.381,2.306,2.25,2.319,2.337,2.3,0.506,0.163,0.081,0.069,0.069,0.075
1,735274,0.131,0.081,0.069,0.063,0.075,0.075,0.069,0.087,0.113,0.075,0.081,0.063,0.15,0.225,0.212,0.125,0.181,0.2,0.106,0.087,0.081,0.069,0.069,0.106,0.106,0.075,0.069,0.069,0.075,0.131,0.1,0.131,0.194,0.087,0.138,0.15,0.313,0.113,0.144,0.569,0.556,0.319,0.194,0.231,0.144,0.15,0.181,0.131
1,735275,0.131,0.138,0.131,0.069,0.069,0.1,0.119,0.069,0.069,0.069,0.075,0.075,0.075,0.106,0.094,0.181,0.231,0.325,0.163,0.094,0.131,0.119,0.119,0.113,0.113,0.256,0.163,0.175,0.138,0.244,0.087,0.2,0.3,0.269,0.1,0.087,0.094,0.212,0.269,0.287,0.269,0.344,0.225,0.194,0.113,0.119,0.075,0.081
1,735276,0.063,0.069,0.075,0.075,0.087,0.119,0.069,0.081,0.069,0.069,0.125,0.169,0.244,0.163,0.138,0.131,0.219,0.1,0.144,0.188,0.119,0.469,0.706,0.15,0.175,0.144,0.094,0.212,0.131,0.181,0.1,0.15,0.231,0.15,0.113,0.069,0.081,0.219,0.144,0.212,0.231,0.319,0.125,0.081,0.106,0.106,0.069,0.069
1,735277,0.075,0.075,0.069,0.063,0.106,0.113,0.069,0.063,0.069,0.069,0.075,0.225,0.256,0.537,0.419,0.119,0.087,0.081,0.087,0.069,0.087,0.113,0.075,0.075,0.063,0.063,0.231,0.069,0.1,0.119,0.175,0.069,0.063,0.156,0.138,0.225,0.125,0.1,0.263,0.563,0.362,0.294,0.15,0.206,0.3,0.188,0.069,0.069
1,735278,0.075,0.069,0.069,0.094,0.106,0.075,0.063,0.069,0.063,0.075,0.113,0.263,0.113,0.281,0.163,0.275,0.287,0.669,0.556,0.194,0.619,0.212,0.075,0.069,0.138,0.138,0.1,0.125,0.163,0.094,0.244,0.194,0.15,0.206,0.219,0.175,0.181,0.225,0.225,0.281,0.269,0.319,0.369,0.237,0.119,0.081,0.075,0.081
1,735279,0.119,0.125,0.081,0.075,0.075,0.087,0.081,0.094,0.125,0.163,0.25,0.287,0.212,0.069,0.069,0.269,0.144,0.106,0.075,0.069,0.194,0.138,0.125,0.131,0.15,2.075,2.712,2.644,2.625,2.563,2.65,2.612,2.544,2.525,1.381,0.175,0.338,0.319,0.375,0.244,1.138,2.45,0.275,0.113,0.087,0.131,0.087,0.069
1,735280,0.069,0.069,0.075,0.081,0.113,0.094,0.069,0.075,0.075,0.075,0.087,0.25,0.25,0.287,0.188,0.244,0.188,0.212,2.244,2.337,2.381,2.406,2.55,2.531,2.563,2.569,2.6,2.681,2.638,2.556,2.663,2.625,2.638,2.612,2.694,2.569,2.494,2.438,2.394,2.362,2.45,2.419,0.806,0.181,0.188,0.169,0.075,0.069
1,735281,0.063,0.119,0.106,0.081,0.075,0.075,0.069,0.075,0.1,0.113,0.069,0.069,0.069,0.138,0.113,0.231,0.169,0.113,0.175,0.725,2.444,2.469,2.506,2.563,2.619,2.638,2.612,2.631,2.769,2.65,2.663,2.769,2.763,2.825,2.85,2.631,2.7,2.719,2.969,2.55,2.538,2.438,2.394,2.313,1.906,2.269,2.225,2.156
1,735282,2.106,2.081,1.763,1.363,1.431,0.731,0.694,0.406,0.431,0.069,0.081,0.469,1.394,0.9,1.5,1.306,2.513,2.375,2.362,2.475,2.644,2.719,2.538,2.688,2.644,2.769,2.712,2.706,2.681,2.8,2.675,2.719,2.731,2.625,2.556,2.631,2.6,2.712,2.544,2.55,2.55,2.513,2.481,2.35,0.169,0.1,0.1,0.087
1,735283,0.094,0.087,0.081,0.144,0.125,0.087,0.087,0.087,0.094,0.094,0.119,0.3,0.35,2.1,2.475,2.375,2.438,2.4,2.469,2.481,2.475,2.581,2.65,2.706,2.681,2.775,2.819,2.844,2.8,2.813,2.781,2.813,2.788,3.013,2.794,2.756,2.913,2.95,2.681,2.656,2.737,2.656,2.594,2.394,2.462,2.413,2.369,2.356
1,735284,2.406,2.369,2.325,2.313,2.319,2.35,2.231,2.169,2.169,2.119,1.95,0.15,0.169,0.169,0.281,0.331,0.306,0.219,0.231,0.331,0.138,0.075,0.069,0.156,0.256,0.144,0.237,0.113,0.069,0.087,0.131,0.206,0.138,0.113,0.487,0.844,0.281,0.206,0.394,0.338,0.244,0.388,0.156,0.25,0.2,0.194,0.119,0.1
1,735285,0.081,0.081,0.063,0.069,0.069,0.075,0.131,0.087,0.063,0.069,0.075,0.256,0.325,0.319,0.35,0.087,0.069,0.081,0.188,0.156,0.094,0.075,0.15,0.081,0.131,0.069,0.075,0.081,0.069,0.144,0.2,0.163,0.2,0.081,0.256,0.156,0.138,0.156,0.131,0.106,0.106,0.338,0.256,0.25,0.169,0.25,0.15,0.075
1,735286,0.075,0.081,0.069,0.069,0.094,0.119,0.075,0.075,0.063,0.069,0.075,0.244,0.2,0.169,0.188,0.15,0.219,0.181,0.125,0.119,0.281,0.362,0.2,0.131,0.106,0.106,0.375,2.587,2.6,2.644,2.55,2.506,2.475,2.356,2.325,2.369,2.313,2.225,2.206,2.306,2.519,2.494,2.119,0.25,0.125,0.081,0.075,0.069
1,735287,0.063,0.081,0.094,0.119,0.075,0.069,0.069,0.075,0.075,0.063,0.1,0.3,0.175,0.156,0.106,0.2,0.388,0.313,0.256,0.15,0.237,0.106,0.156,0.181,0.15,0.113,0.163,0.106,0.1,0.188,0.163,0.181,0.206,0.2,0.287,0.3,0.931,0.15,0.237,0.419,0.5,0.637,0.419,0.263,0.194,0.075,0.081,0.087
1,735288,0.131,0.094,0.075,0.075,0.069,0.075,0.075,0.119,0.113,0.075,0.069,0.113,0.306,0.537,0.344,0.412,0.831,2.2,2.237,2.275,2.294,2.35,2.419,2.456,2.444,2.481,2.694,2.563,2.531,2.55,2.775,2.556,2.538,2.731,2.625,2.513,2.5,2.513,2.5,2.406,2.375,2.331,2.306,2.281,1.119,0.212,0.1,0.075
1,735289,0.075,0.075,0.069,0.069,0.069,0.131,0.094,0.075,0.063,0.069,0.156,0.237,0.256,1.331,2.712,2.681,2.337,2.706,2.406,2.369,2.369,2.444,2.444,2.513,2.55,2.575,2.587,2.581,2.675,2.638,2.606,2.656,2.638,2.975,2.631,2.875,2.763,2.513,2.344,2.731,2.581,2.494,2.419,1.556,0.138,0.069,0.075,0.075
1,735290,0.081,0.175,0.113,0.144,0.113,0.075,0.069,0.069,0.075,0.319,0.281,0.212,0.356,0.75,2.487,2.462,2.513,2.181,2.331,2.369,2.325,2.394,2.413,2.444,2.481,2.656,2.306,2.531,2.487,2.431,2.431,2.506,2.431,2.581,2.413,2.025,0.2,0.188,0.25,0.419,0.412,0.319,0.35,0.313,0.081,0.081,0.063,0.069
1,735291,0.063,0.131,0.094,0.075,0.063,0.069,0.063,0.069,0.094,0.119,0.275,0.225,0.325,0.306,0.2,0.175,0.306,0.188,0.075,0.094,0.1,0.094,0.075,0.119,0.175,0.1,0.081,0.15,0.237,0.219,0.138,0.219,0.319,0.35,0.319,0.444,0.15,0.2,0.3,0.381,0.294,0.181,0.113,0.075,0.075,0.081,0.094,0.231
1,735292,0.131,0.081,0.075,0.081,0.075,0.075,0.1,0.113,0.075,0.075,0.269,0.325,0.313,0.163,0.175,0.169,0.087,0.087,0.081,0.081,0.075,0.206,0.181,0.138,0.188,0.144,0.169,0.6,0.281,0.256,0.106,0.175,0.087,0.138,0.212,0.338,0.244,0.244,0.362,0.281,0.275,0.244,0.169,0.15,0.094,0.125,0.081,0.081
1,735293,0.188,0.113,0.087,0.081,0.113,0.106,0.069,0.069,0.106,0.281,0.231,0.225,0.188,0.219,0.194,0.294,0.188,0.081,0.081,0.225,0.106,0.113,0.075,0.094,0.163,0.144,0.075,0.069,0.087,0.256,0.106,0.206,0.313,0.087,0.081,0.094,0.106,0.244,0.206,0.287,0.194,0.2,0.294,0.188,0.075,0.125,0.087,0.075
1,735294,0.069,0.063,0.081,0.075,0.063,0.119,0.087,0.081,0.069,0.063,0.163,0.25,0.294,0.2,0.15,0.169,0.156,0.119,0.219,0.15,0.287,0.338,0.181,0.094,0.094,0.094,0.087,0.081,0.087,0.188,0.281,0.244,0.219,0.256,0.169,0.15,0.119,0.125,0.181,0.287,0.225,0.269,0.469,0.537,0.319,0.163,0.106,0.1
1,735295,0.075,0.081,0.069,0.063,0.069,0.075,0.1,0.113,0.069,0.069,0.075,0.069,0.237,0.119,0.206,0.294,0.25,0.175,0.244,0.106,0.106,0.113,0.1,0.131,0.138,0.113,0.106,0.1,0.1,0.106,0.106,0.131,0.194,0.281,0.569,0.319,0.3,0.481,0.744,0.531,0.369,0.394,0.388,0.425,0.225,0.119,0.106,0.138
1,735296,0.156,0.106,0.106,0.106,0.113,0.113,0.106,0.119,0.156,0.119,0.113,0.106,0.113,0.319,0.131,0.394,0.131,0.094,0.087,0.081,0.069,0.075,0.175,0.15,0.138,0.113,0.275,0.131,0.131,0.087,0.156,0.237,0.406,0.256,0.237,0.219,0.3,0.3,0.419,0.475,0.463,0.188,0.087,0.075,0.131,0.075,0.075,0.094
1,735297,0.131,0.069,0.069,0.069,0.075,0.075,0.075,0.125,0.119,0.069,0.081,1.406,1.919,1.919,1.95,2.006,2.256,2.256,2.987,2.3,2.469,0.9,0.156,0.106,0.119,0.094,0.069,0.075,0.169,0.081,0.1,0.144,0.181,0.2,0.244,0.244,0.287,0.175,0.338,0.163,0.144,0.075,0.087,0.087,0.094,0.094,0.1,0.119
1,735298,0.131,0.087,0.094,0.1,0.087,0.087,0.087,0.131,0.131,0.087,0.075,0.106,0.175,0.075,0.075,0.125,0.156,0.069,0.125,0.163,0.069,0.125,0.131,0.175,0.175,0.138,0.1,0.287,0.15,0.219,0.087,0.131,0.175,0.125,0.125,0.125,0.119,0.244,0.331,0.375,0.188,0.106,0.094,0.087,0.081,0.1,0.15,0.106
1,735299,0.094,0.081,0.087,0.087,0.094,0.131,0.125,0.081,0.087,0.094,0.094,0.087,0.131,0.113,0.1,0.163,0.131,0.1,0.2,0.1,0.113,0.194,0.163,0.138,0.169,0.125,0.094,0.087,0.294,0.169,0.125,0.175,0.113,0.1,0.163,0.356,0.25,0.225,0.406,0.287,0.138,0.113,0.144,0.119,0.106,0.106,0.113,0.113
1,735300,0.106,0.15,0.125,0.113,0.106,0.113,0.1,0.1,0.15,0.138,0.119,0.175,0.075,0.063,0.075,0.119,0.138,1.556,2.75,2.575,2.575,2.569,2.587,2.7,2.725,2.837,2.756,2.756,2.825,2.763,2.712,2.631,2.775,2.837,2.744,2.612,2.531,2.725,0.95,0.275,0.194,0.094,0.1,0.113,0.138,0.087,0.087,0.094
1,735301,0.094,0.094,0.106,0.138,0.094,0.087,0.1,0.094,0.087,0.094,0.25,0.081,0.113,0.263,0.362,0.275,0.212,0.169,0.875,0.144,0.169,0.094,0.475,0.431,0.25,0.9,0.256,0.194,0.113,0.106,0.231,0.212,0.194,0.313,0.181,0.2,0.35,0.338,0.438,0.325,0.212,0.094,0.094,0.1,0.113,0.144,0.113,0.1
1,735302,0.094,0.1,0.1,0.119,0.15,0.212,0.131,0.131,0.1,0.1,0.119,0.138,0.094,0.1,0.212,0.181,0.25,1.681,1.331,3.25,2.7,2.737,2.888,2.844,3.006,3.125,2.987,2.85,2.85,2.944,2.819,2.888,2.894,2.737,2.844,2.819,2.7,2.75,2.694,2.688,2.594,2.569,2.556,2.519,2.506,2.481,2.525,2.506
1,735303,0.963,2.237,2.25,2.194,2.188,2.212,2.156,2.144,2.131,2.125,2.112,2.119,2.331,2.444,2.425,2.394,1.656,2.325,2.325,2.462,2.419,2.413,2.612,2.612,2.556,2.644,2.719,2.725,2.65,2.731,2.506,2.669,2.781,2.581,2.669,2.431,2.419,2.55,2.475,2.388,2.3,2.394,2.281,0.869,0.106,0.1,0.106,0.113
1,735304,0.138,0.144,0.1,0.106,0.106,0.106,0.119,0.131,0.144,0.106,0.106,0.113,0.619,2.331,2.344,2.456,2.369,2.406,2.369,2.406,2.575,2.569,2.7,2.712,2.844,2.781,2.962,2.944,2.95,2.831,3.05,3.069,2.7,2.844,2.8,2.744,2.775,2.538,2.656,2.625,2.669,2.525,2.394,2.369,2.331,2.25,2.2,2.212
1,735305,2.156,2.125,2.181,2.156,2.081,2.075,2.056,2.038,2.044,2.069,2.063,1.925,0.269,0.981,1.825,2.356,2.481,2.525,2.538,2.612,2.581,2.625,2.681,2.75,2.925,2.981,2.894,2.894,2.888,2.894,3.069,2.906,2.987,2.837,2.831,2.819,2.775,2.744,2.781,2.769,2.781,2.644,2.581,2.612,2.531,2.419,2.45,2.413
1,735306,2.388,2.381,2.375,2.375,2.375,2.419,2.419,2.388,2.388,2.381,2.394,2.4,2.556,2.487,2.475,2.325,1.219,0.075,0.081,0.212,0.212,0.169,0.344,0.425,0.206,0.144,0.175,0.2,0.119,0.094,0.163,0.125,0.2,0.2,0.388,0.25,0.406,0.438,0.338,0.169,0.144,0.169,0.2,0.188,0.113,0.075,0.081,0.075
1,735307,0.069,0.125,0.087,0.075,0.075,0.069,0.069,0.069,0.106,0.113,0.069,0.063,0.244,0.169,0.144,0.144,0.531,0.119,0.075,0.25,0.212,0.181,0.15,0.2,0.269,0.287,0.444,0.275,0.188,0.188,0.181,0.281,0.225,0.125,0.087,0.081,0.081,0.094,0.119,0.125,0.081,0.188,0.2,0.131,0.075,0.063,0.131,0.094
1,735308,0.069,0.069,0.069,0.075,0.075,0.094,0.113,0.069,0.075,0.075,0.063,0.231,0.256,0.281,0.144,0.125,0.269,0.525,0.294,0.725,0.631,0.394,0.625,0.35,0.444,0.269,0.237,0.2,0.181,0.131,0.081,0.237,0.287,0.313,0.25,0.206,0.25,0.25,0.35,0.313,0.313,0.231,0.3,0.331,0.294,0.094,0.087,0.094
1,735309,0.081,0.081,0.081,0.119,0.113,0.087,0.087,0.087,0.081,0.094,0.188,0.175,0.113,0.306,0.244,0.319,0.131,0.131,0.131,0.175,0.119,0.181,0.275,0.388,0.231,0.113,0.144,0.256,0.144,0.237,0.206,0.163,0.325,0.319,0.256,0.225,0.225,0.45,0.287,0.575,0.406,0.231,0.275,0.319,0.075,0.063,0.069,0.069
1,735310,0.069,0.069,0.087,0.1,0.063,0.069,0.069,0.063,0.063,0.063,0.075,0.125,0.3,0.15,0.212,0.1,0.287,0.231,0.356,0.125,0.087,0.069,0.069,0.075,0.069,0.069,0.063,0.087,0.131,0.175,0.163,0.375,0.444,0.619,0.319,0.356,0.75,0.556,0.425,0.244,0.156,0.281,0.306,0.163,0.1,0.113,0.069,0.069
1,735311,0.075,0.075,0.063,0.069,0.063,0.125,0.087,0.069,0.063,0.069,0.063,0.319,0.244,0.319,0.281,0.237,0.2,0.263,0.237,0.125,0.688,0.25,0.188,0.263,0.131,0.081,0.15,0.319,0.106,0.069,0.106,0.219,0.138,0.144,0.256,0.406,0.338,0.237,0.225,0.356,0.338,0.375,0.212,0.075,0.063,0.069,0.063,0.119
1,735312,0.094,0.069,0.069,0.063,0.069,0.075,0.075,0.081,0.119,0.069,0.075,0.25,0.263,0.281,0.231,0.163,0.181,0.231,0.069,0.069,0.138,0.369,0.25,0.131,0.144,0.188,0.175,0.119,0.131,0.275,0.2,0.181,0.075,0.106,0.344,0.275,0.25,0.169,0.219,0.256,0.362,0.256,0.106,0.069,0.063,0.069,0.075,0.075
1,735313,0.063,0.087,0.113,0.075,0.075,0.069,0.063,0.069,0.063,0.075,0.125,0.331,0.231,0.275,0.25,0.269,0.212,0.113,0.106,0.131,0.069,0.669,0.225,0.175,0.181,0.131,0.231,0.15,0.087,0.081,0.163,0.219,0.15,0.163,0.075,0.119,0.138,0.212,0.169,0.394,0.362,0.287,0.119,0.138,0.081,0.081,0.081,0.075
1,735314,0.075,0.069,0.1,0.125,0.081,0.069,0.069,0.069,0.069,0.219,0.306,0.4,0.356,0.362,0.287,0.119,0.081,0.081,0.1,0.163,0.319,0.163,0.212,0.194,0.144,0.106,0.125,0.113,0.069,0.069,0.075,0.081,0.263,0.188,0.231,0.244,0.425,0.475,0.506,0.231,0.256,0.269,0.25,0.087,0.069,0.069,0.075,0.075
1,735315,0.069,0.069,0.113,0.087,0.075,0.075,0.069,0.063,0.069,0.069,0.113,0.263,0.194,0.269,0.138,0.113,0.075,0.212,0.281,0.256,0.237,0.225,0.231,0.231,0.481,0.256,0.269,0.188,0.156,0.15,0.144,0.15,0.144,0.156,0.15,0.194,0.163,0.444,0.775,0.594,0.475,0.325,0.375,0.544,0.519,0.206,0.119,0.087
